date,open,high,low,close,volume
2020-09-08T04:00:00+00:00,11.699445848208663,12.512509990683608,11.6692866161821,11.877412796020508,795728000
2020-09-09T04:00:00+00:00,12.362959524696851,12.770987310832089,12.195212021345103,12.677019119262695,736200000
2020-09-10T04:00:00+00:00,12.950449874656908,13.026223067344244,12.130655660062205,12.27497386932373,698684000
2020-09-11T04:00:00+00:00,12.44820554788538,12.614706528324216,11.860216870345209,12.128164291381836,636928000
2020-09-14T04:00:00+00:00,13.041923627654745,13.275223857082135,12.593517213166718,12.833796501159668,1201744000
2020-09-15T04:00:00+00:00,13.240330488660309,13.259024669913838,12.789431895217096,12.952194213867188,727556000
2020-09-16T04:00:00+00:00,12.918544974846364,13.053640176464782,12.476370189537633,12.477117538452148,556384000
2020-09-17T04:00:00+00:00,12.09600883844378,12.552142668299084,11.998800238855086,12.42626953125,792512000
2020-09-18T04:00:00+00:00,12.556132377494404,12.5947663266994,11.952939973274626,12.152840614318848,698460000
2020-09-21T04:00:00+00:00,11.88938133745884,12.48509650905904,11.868942386470978,12.479862213134766,721044000
2020-09-22T04:00:00+00:00,12.537436056409945,12.610217946833934,12.119189778171576,12.599998474121094,646452000
2020-09-23T04:00:00+00:00,12.53793825281918,12.68898644303282,12.043171281784192,12.08753776550293,647012000
2020-09-24T04:00:00+00:00,12.036186942702704,12.531951112646674,11.97811052690962,12.311112403869627,731240000
2020-09-25T04:00:00+00:00,12.41031846374043,12.84501596453029,12.209171306298606,12.835294723510742,588016000
2020-09-28T04:00:00+00:00,13.001297527420926,13.012763533486964,12.711914702958431,12.996063232421877,573808000
2020-09-29T04:00:00+00:00,12.898855991013688,13.402596798297033,12.894619111633904,13.18624496459961,621460000
2020-09-30T04:00:00+00:00,13.118198658993458,13.58180985065697,13.11097048217404,13.490084648132324,689184000
2020-10-01T04:00:00+00:00,13.716905157437534,13.721640269355907,13.420542299237164,13.573833465576172,525004000
2020-10-02T04:00:00+00:00,13.185497525567968,13.479117258050469,13.012016522829573,13.023233413696287,552496000
2020-10-05T04:00:00+00:00,13.1964628579424,13.60349323146706,13.183252087060836,13.6017484664917,479820000
2020-10-06T04:00:00+00:00,13.78868783495499,14.09975612240364,13.624180750405332,13.695466995239258,784420000
2020-10-07T04:00:00+00:00,13.95793249635113,14.077075706283749,13.822088984441285,13.92228889465332,418084000
2020-10-08T04:00:00+00:00,14.032958076060966,14.042430201793506,13.716905511390737,13.79741382598877,378900000
2020-10-09T04:00:00+00:00,13.725877463066608,13.782956477201752,13.619945027428178,13.721639633178713,346892000
2020-10-12T04:00:00+00:00,13.947710787420736,14.304142943989063,13.870941135541592,14.183504104614258,434744000
2020-10-13T04:00:00+00:00,14.253793587879532,14.305638298709242,13.97687326965582,14.205687522888184,344604000
2020-10-14T04:00:00+00:00,14.247811725098789,14.299905554881196,13.918299330296772,14.053145408630373,276100000
2020-10-15T04:00:00+00:00,13.769494835800849,13.963912031780902,13.726623063873422,13.928269386291504,267224000
2020-10-16T04:00:00+00:00,13.994821050040168,14.079318070595855,13.751300345846037,13.770243644714355,242392000
2020-10-19T04:00:00+00:00,13.861470887026698,13.941730079394526,13.366703059710574,13.45743179321289,298068000
2020-10-20T04:00:00+00:00,13.542925067215672,13.75852953207098,13.466653638789248,13.604740142822266,229212000
2020-10-21T04:00:00+00:00,13.58430099279862,13.75030373474217,13.437241549522454,13.484350204467772,219596000
2020-10-22T04:00:00+00:00,13.482106343846633,13.571089353047457,13.192224354776885,13.321088790893556,290480000
2020-10-23T04:00:00+00:00,13.409824635927588,13.552647211925896,13.251549240823064,13.54965591430664,233484000
2020-10-26T04:00:00+00:00,13.386891318673042,13.651847409877613,12.999551621099348,13.101994514465332,336896000
2020-10-27T04:00:00+00:00,13.266253707199535,13.40184809604685,13.152095681900734,13.356733322143556,250520000
2020-10-28T04:00:00+00:00,13.158573523420277,13.22038858444406,12.571333296170543,12.589279174804688,376520000
2020-10-29T04:00:00+00:00,12.800149943144367,13.153341711912574,12.71191428002789,12.985095977783203,320080000
2020-10-30T04:00:00+00:00,12.811618113680714,12.897858959300288,12.263260744267104,12.496562004089355,416820000
2020-11-02T05:00:00+00:00,12.619939630643891,12.798404833311498,12.35797482933027,12.543169975280762,299652000
2020-11-03T05:00:00+00:00,12.670537133590338,13.065852345422693,12.565102945851129,12.980607986450195,272900000
2020-11-04T05:00:00+00:00,13.349255113539506,13.786196568161712,13.297161279467009,13.753045082092283,410228000
2020-11-05T05:00:00+00:00,14.120194594995567,14.29616672826443,13.949206689153698,14.117701530456545,319028000
2020-11-06T05:00:00+00:00,14.067601744643962,14.545170987329914,13.853493898559272,14.51850128173828,383348000
2020-11-09T05:00:00+00:00,14.509030256532114,14.647614991238628,13.57009376726442,13.590033531188965,582976000
2020-11-10T05:00:00+00:00,13.565857945416754,13.565857945416754,12.590530363112997,12.731857299804688,644068000
2020-11-11T05:00:00+00:00,13.01475614105458,13.394867659125053,12.909571067921163,13.377918243408203,404744000
2020-11-12T05:00:00+00:00,13.438736254435216,13.724878644833494,13.276223053900583,13.416552543640137,365812000
2020-11-13T05:00:00+00:00,13.586544621522451,13.627920750775123,13.020241418155242,13.257281303405762,346312000
2020-11-16T05:00:00+00:00,13.133151604457217,13.608726976234763,13.116701371422666,13.474878311157228,413776000
2020-11-17T05:00:00+00:00,13.512017281226337,13.555636406024307,13.264010585238776,13.382156372070312,312028000
2020-11-18T05:00:00+00:00,13.425026579645657,13.565106946079712,13.145614146444156,13.388635635375977,510924000
2020-11-19T05:00:00+00:00,13.173281288037796,13.44721031103681,13.06086804175147,13.400101661682127,565936000
2020-11-20T05:00:00+00:00,13.413811508457874,13.454190217472505,13.025972615412902,13.04865550994873,341088000
2020-11-23T05:00:00+00:00,13.131908534780385,13.34252689595634,12.976623477723114,13.100751876831056,361356000
2020-11-24T05:00:00+00:00,13.103242236212594,13.122683767577636,12.846511713357769,12.919044494628906,346500000
2020-11-25T05:00:00+00:00,12.99357079291506,13.229862361709015,12.981108321918962,13.195216178894045,259916000
2020-11-27T05:00:00+00:00,13.335045521432347,13.36744870201462,13.131156216435764,13.221634864807127,167276000
2020-11-30T05:00:00+00:00,13.225376645687131,13.372436088526037,12.9335007576213,13.361468315124512,286952000
2020-12-01T05:00:00+00:00,13.451946950738703,13.488337896630467,13.188734670632943,13.35000228881836,296948000
2020-12-02T05:00:00+00:00,13.310619984326111,13.632655084976156,13.194717204013912,13.504040718078612,283360000
2020-12-03T05:00:00+00:00,13.550913151958303,13.623218162641434,13.293110055805526,13.359929084777832,199520000
2020-12-04T05:00:00+00:00,13.412289485185315,13.523490008590343,13.35270075820488,13.52174472808838,202244000
2020-12-07T05:00:00+00:00,13.564628150676292,13.69427823809491,13.463651071990457,13.570113182067873,223244000
2020-12-08T05:00:00+00:00,13.548421391347365,13.562134444514124,13.245738413198575,13.314054489135742,271920000
2020-12-09T05:00:00+00:00,13.264688583186022,13.377882629065406,12.83360238493295,12.895934104919434,401300000
2020-12-10T05:00:00+00:00,12.834350116738213,13.03356222830537,12.814901890848274,12.937321662902832,207764000
2020-12-11T05:00:00+00:00,12.932336681868854,12.984945242979816,12.7884751461004,12.9782133102417,209264000
2020-12-14T05:00:00+00:00,13.052759424573647,13.35269940163199,13.042287742625732,13.27291488647461,270156000
2020-12-15T05:00:00+00:00,13.403562787479215,13.427747524060454,13.15124468999219,13.3245267868042,193016000
2020-12-16T05:00:00+00:00,13.386359025697104,13.401069790074672,13.17692442126804,13.206844329833984,223116000
2020-12-17T05:00:00+00:00,13.330757143632768,13.343473435659517,13.143014454902191,13.305326461791992,231384000
2020-12-18T05:00:00+00:00,13.342975520360442,13.368905535790848,13.035306847011771,13.2362642288208,342064000
2020-12-21T05:00:00+00:00,13.039543207150851,13.333998118469715,12.932581789133204,13.29634952545166,302332000
2020-12-22T05:00:00+00:00,13.28338741499722,13.301338599164437,13.018851407349192,13.242497444152832,185580000
2020-12-23T05:00:00+00:00,13.220307685229642,13.23925658084675,12.969984052480672,12.97422218322754,179144000
2020-12-24T05:00:00+00:00,13.002144029050331,13.097137677745552,12.903909961028296,12.95876121520996,97884000
2020-12-28T05:00:00+00:00,13.027328688853023,13.027328688853023,12.72888478162468,12.86526584625244,212564000
2020-12-29T05:00:00+00:00,12.890200159923603,13.037303060291356,12.80767264131946,12.908400535583496,170372000
2020-12-30T05:00:00+00:00,12.955271762166564,13.178170211559076,12.86202433675622,13.110353469848633,225396000
2020-12-31T05:00:00+00:00,13.101129432482574,13.115590055450909,12.880225440728726,13.019848823547363,192424000
2021-01-04T05:00:00+00:00,13.068967927641092,13.615742011146418,12.92759924210928,13.078192710876465,560640000
2021-01-05T05:00:00+00:00,13.064478962917416,13.40730342846743,13.051763619012224,13.368658065795898,322760000
2021-01-06T05:00:00+00:00,13.18689567044296,13.209335122819525,12.552110165154916,12.580533027648926,580424000
2021-01-07T05:00:00+00:00,12.932583806792923,13.341729841116257,12.851802529047571,13.308070182800291,461480000
2021-01-08T05:00:00+00:00,13.32652082016534,13.384862643272994,13.006883413700384,13.24100112915039,292528000
2021-01-11T05:00:00+00:00,13.38261837556638,13.923408940388317,13.326520215211524,13.58482265472412,518344000
2021-01-12T05:00:00+00:00,13.7154703636007,13.717465785050065,13.30906826027154,13.448441505432127,291476000
2021-01-13T05:00:00+00:00,13.453676107629107,13.58831282998996,13.348959290974944,13.49531364440918,210028000
2021-01-14T05:00:00+00:00,13.538447302511605,13.563130416335552,13.145009767302133,13.164706230163574,283120000
2021-01-15T05:00:00+00:00,13.192384385848822,13.289372533003522,12.813906721445557,12.82487678527832,277780000
2021-01-19T05:00:00+00:00,12.981202518899083,13.058743377173265,12.80941651918234,12.990179061889648,226188000
2021-01-20T05:00:00+00:00,13.076443831586085,13.394335918542472,13.021592576037987,13.329760551452637,258572000
2021-01-21T05:00:00+00:00,13.382370623620872,13.96155741787226,13.217316544480186,13.830162048339844,337780000
2021-01-22T05:00:00+00:00,13.70300326901562,13.804479668475864,13.590556807870222,13.675577163696287,246820000
2021-01-25T05:00:00+00:00,13.74464053081534,13.791264718700832,13.200858749845947,13.61648654937744,251112000
2021-01-26T05:00:00+00:00,13.543933787035837,13.608010784567076,13.351453604533209,13.399075508117676,163980000
2021-01-27T05:00:00+00:00,13.194378322055536,13.197121313455945,12.759303173236244,12.882969856262209,371272000
2021-01-28T05:00:00+00:00,12.961256579303448,13.303831811595504,12.925602451344746,13.01585865020752,228316000
2021-01-29T05:00:00+00:00,13.03979618097437,13.298847185389985,12.876736562006572,12.9547758102417,271552000
2021-02-01T05:00:00+00:00,13.018103404390654,13.235017502136005,12.868008340793471,13.201358795166016,217204000
2021-02-02T05:00:00+00:00,13.362673839590776,13.535456606417386,13.2497280375585,13.520248413085938,220440000
2021-02-03T05:00:00+00:00,13.599285267904376,13.894239588569938,13.48010780844012,13.494070053100586,245408000
2021-02-04T05:00:00+00:00,13.494567120011055,13.63668335425325,13.30183775379902,13.627458572387695,201340000
2021-02-05T05:00:00+00:00,13.688044224271543,13.70026118646218,13.50927616047802,13.554404258728027,169152000
2021-02-08T05:00:00+00:00,13.69028838297306,14.434778387376456,13.69028838297306,14.399872779846191,434624000
2021-02-09T05:00:00+00:00,14.302135646312935,14.543982991928148,14.184204154366212,14.224844932556152,287560000
2021-02-10T05:00:00+00:00,14.42430671175154,14.864866838735598,14.30288465502693,14.724495887756348,485352000
2021-02-11T05:00:00+00:00,14.939916317603112,15.231129930509166,14.884814909789185,15.209687232971191,450828000
2021-02-12T05:00:00+00:00,15.009476109662426,15.25007655073427,14.735216012231374,14.920965194702148,374756000
2021-02-16T05:00:00+00:00,15.023688331990344,15.331108771075836,14.909745776355733,15.28897190093994,321960000
2021-02-17T05:00:00+00:00,15.130148673866293,15.182508030293892,14.74020172249718,14.865862846374512,274756000
2021-02-18T05:00:00+00:00,14.689343757150704,14.833205295002513,14.535758104957102,14.789074897766112,233868000
2021-02-19T05:00:00+00:00,14.984046285371576,15.136135829858787,14.806775244149724,14.886310577392578,271724000
2021-02-22T05:00:00+00:00,14.734967228936872,15.09250241032756,14.286428280136466,14.317095756530762,325884000
2021-02-23T05:00:00+00:00,14.03735109421353,14.200411642931076,13.353447515639967,14.103921890258787,391780000
2021-02-24T05:00:00+00:00,14.08472374913518,14.467689626179622,13.718960534974425,14.459959983825684,448320000
2021-02-25T05:00:00+00:00,14.007682236108677,14.336046063929713,13.180665611434383,13.271669387817385,824436000
2021-02-26T05:00:00+00:00,13.715470998195592,13.817196599240104,13.325025590650462,13.677574157714844,500932000
2021-03-01T05:00:00+00:00,13.83763992488146,13.88750548420142,13.516756586694418,13.804479598999023,353184000
2021-03-02T05:00:00+00:00,13.862572626994314,13.883017611524195,13.359929981184765,13.370152473449709,264116000
2021-03-03T05:00:00+00:00,13.390099813568575,13.41528130966744,12.764288846423948,12.770273208618164,377592000
2021-03-04T05:00:00+00:00,12.766283575718424,12.940065006184655,12.051214100929837,12.336942672729492,573344000
2021-03-05T05:00:00+00:00,12.516207816707588,12.516207816707588,11.647801988957488,12.427946090698242,542840000
2021-03-08T05:00:00+00:00,12.416477281241482,12.437669835808746,11.535356070194894,11.562034606933594,543112000
2021-03-09T05:00:00+00:00,12.1017640505501,12.587121371008116,12.03093068359649,12.490848541259766,521824000
2021-03-10T05:00:00+00:00,12.81034403560221,12.94951608572548,12.428244087437738,12.438968658447266,384376000
2021-03-11T05:00:00+00:00,12.919588200538172,13.01561270111126,12.704594399679127,12.96298599243164,299916000
2021-03-12T05:00:00+00:00,12.618547968351924,12.858483655591442,12.560435280974492,12.825810432434082,243964000
2021-03-15T04:00:00+00:00,12.834541245117032,13.175738177431093,12.737270344251586,13.160274505615234,221988000
2021-03-16T04:00:00+00:00,13.325135551948009,13.48076936522923,13.08594863119066,13.260039329528809,272128000
2021-03-17T04:00:00+00:00,13.009129887201905,13.421658730462186,12.958997832015095,13.309922218322754,243864000
2021-03-18T04:00:00+00:00,13.10565045243599,13.153038560381804,12.687135260856708,12.692622184753418,293896000
2021-03-19T04:00:00+00:00,12.720060123632631,12.891157608452602,12.582883194939251,12.815585136413574,299208000
2021-03-22T04:00:00+00:00,12.88242577513518,13.363043962929511,12.87643934803199,13.155282974243164,297804000
2021-03-23T04:00:00+00:00,13.223122719753365,13.313160787972611,12.990670104930036,13.040054321289062,222048000
2021-03-24T04:00:00+00:00,13.120365571341896,13.128347157153584,12.607074154877502,12.613308906555176,245840000
2021-03-25T04:00:00+00:00,12.470147161467883,12.68489169587358,12.243181447543522,12.505812644958496,295144000
2021-03-26T04:00:00+00:00,12.525016958593,12.82605851924424,12.344442257956098,12.80909824371338,363968000
2021-03-29T04:00:00+00:00,12.790143194302528,13.03182474930074,12.670175833913577,12.917842864990234,273520000
2021-03-30T04:00:00+00:00,12.811840307328271,12.944777602927196,12.675161970910766,12.841520309448242,200204000
2021-03-31T04:00:00+00:00,12.984935160709265,13.438866586799833,12.952012663765188,13.316904067993164,314776000
2021-04-01T04:00:00+00:00,13.540379263527216,13.837429591123872,13.47952168503307,13.779316902160645,308276000
2021-04-05T04:00:00+00:00,13.834934701212315,13.98109030406936,13.70075005056824,13.954652786254885,255672000
2021-04-06T04:00:00+00:00,13.966872747368347,14.02124438513934,13.741154383415916,13.828947067260742,191744000
2021-04-07T04:00:00+00:00,13.848154048342844,14.210052269137044,13.679301956194475,14.1102876663208,251284000
2021-04-08T04:00:00+00:00,14.219280441632788,14.437516747610694,14.215538448610802,14.283379554748535,244416000
2021-04-09T04:00:00+00:00,14.180620204712,14.374164867052537,14.141712232094443,14.366183280944824,195172000
2021-04-12T04:00:00+00:00,14.256193658189272,15.31644787868243,14.106046778604638,15.173284530639648,869324000
2021-04-13T04:00:00+00:00,15.195733158332429,15.663133166528088,15.09023139610404,15.642681121826172,676212000
2021-04-14T04:00:00+00:00,15.588309415212944,15.683585154747249,15.191742785632533,15.241127014160156,385500000
2021-04-15T04:00:00+00:00,15.625721889546115,16.176176459616695,15.594794546360518,16.09935760498047,598480000
2021-04-16T04:00:00+00:00,16.015300775173465,16.127786998791013,15.827991822610736,15.875131607055664,335208000
2021-04-19T04:00:00+00:00,15.50001592977335,15.770379454639816,15.197228457595031,15.325675964355469,404420000
2021-04-20T04:00:00+00:00,15.287266467454646,15.46060837691473,14.927862916454936,15.135623931884766,334132000
2021-04-21T04:00:00+00:00,15.083246494304229,15.326424670836987,15.06678572052036,15.324429512023926,216776000
2021-04-22T04:00:00+00:00,15.338893728178244,15.402245009748478,14.748782510604462,14.81537628173828,277788000
2021-04-23T04:00:00+00:00,14.899178575127507,15.29898762144005,14.865258975706045,15.22940158843994,227500000
2021-04-26T04:00:00+00:00,15.149340152574744,15.442649399320016,15.089480637200854,15.441651344299316,197796000
2021-04-27T04:00:00+00:00,15.541918324877749,15.633702297877146,15.318444345028562,15.345630645751951,164572000
2021-04-28T04:00:00+00:00,15.328421533114309,15.49577798474033,15.179771243521156,15.240877151489258,209416000
2021-04-29T04:00:00+00:00,15.363836010427098,15.400250275142763,15.03610762798612,15.288763046264648,173196000
2021-04-30T04:00:00+00:00,15.13886614422942,15.328918099911126,14.961782244876993,14.974252700805664,201912000
2021-05-03T04:00:00+00:00,15.08948155740076,15.210945526831226,14.752774498264074,14.801908493041992,203912000
2021-05-04T04:00:00+00:00,14.602877391136245,14.603126667056316,13.977349915631075,14.317548751831056,405324000
2021-05-05T04:00:00+00:00,14.67445867543016,14.77871404815724,14.353713824890036,14.42454719543457,292024000
