date,open,high,low,close,volume
2020-09-08T04:00:00+00:00,269.7998824104,277.77611398868805,267.9500452259606,269.6805419921875,24864000
2020-09-09T04:00:00+00:00,274.265334645718,276.9605702146289,269.8694680167272,272.2265319824219,22918800
2020-09-10T04:00:00+00:00,274.0067870553653,277.63686605394025,265.57304424313634,266.62725830078125,24814700
2020-09-11T04:00:00+00:00,268.5864921538165,269.90925238448807,261.2069942655825,265.1553039550781,18913900
2020-09-14T04:00:00+00:00,269.47170532312464,275.13066303524647,264.2503493932145,264.6978759765625,24093800
2020-09-15T04:00:00+00:00,269.1932030103097,273.0221726341159,267.8306524116736,270.93365478515625,18478500
2020-09-16T04:00:00+00:00,265.831633568667,270.9535283144671,260.36164240593354,262.0821838378906,29183400
2020-09-17T04:00:00+00:00,256.8708009448224,260.0732335625804,248.82494432109527,253.4296875,31281400
2020-09-18T04:00:00+00:00,256.99011265383666,257.7857659069669,248.6856810031749,251.1521453857422,28130800
2020-09-21T04:00:00+00:00,246.189393889384,248.58624836517808,242.79801067474173,246.7960662841797,24709400
2020-09-22T04:00:00+00:00,251.92790081124605,253.92694366681624,246.8656762449018,253.36004638671875,30293100
2020-09-23T04:00:00+00:00,253.86727552444327,256.5823761765556,246.796067647101,247.6613311767578,19641300
2020-09-24T04:00:00+00:00,245.1550665808608,250.8637539189993,244.27986310971525,248.1685333251953,20006800
2020-09-25T04:00:00+00:00,248.0392461305794,254.35460605594625,245.26447528720485,253.4296875,18351300
2020-09-28T04:00:00+00:00,257.9846874314501,258.1836083563828,253.4296896207805,255.4187774658203,18826300
2020-09-29T04:00:00+00:00,256.4033079450816,261.8931782229179,255.4982695392147,260.3616027832031,20200200
2020-09-30T04:00:00+00:00,260.55061932618884,264.6282249958597,258.6808719561172,260.4710388183594,20142500
2020-10-01T04:00:00+00:00,263.90224738902083,266.8659689823481,263.35522999719984,265.1752624511719,20009800
2020-10-02T04:00:00+00:00,259.7847882675934,263.7032934300981,257.76586548395323,258.521728515625,16367600
2020-10-05T04:00:00+00:00,260.7694401800014,263.42485557419246,259.4168446028827,263.2060546875,12822300
2020-10-06T04:00:00+00:00,260.35172113192414,264.2403917248236,256.83102695440925,257.2487487792969,18696900
2020-10-07T04:00:00+00:00,257.7957191447242,258.760427954206,253.4296871499855,256.711669921875,23133400
2020-10-08T04:00:00+00:00,258.3327618326189,263.17618546586016,257.7360294598081,262.3208923339844,16312800
2020-10-09T04:00:00+00:00,263.07673611804296,263.3054921367474,260.7395822817272,263.00714111328125,14107800
2020-10-12T04:00:00+00:00,268.72574693066554,278.6512746310988,266.4084428798066,274.2454528808594,31019300
2020-10-13T04:00:00+00:00,276.06544640507656,277.5771723606138,271.89833593050633,274.6333312988281,18063300
2020-10-14T04:00:00+00:00,276.10525619811455,277.2290955942732,270.01865274922034,270.3369140625,15577800
2020-10-15T04:00:00+00:00,266.1399434446474,267.57208903349226,262.2313933526653,265.2647399902344,15416100
2020-10-16T04:00:00+00:00,265.921104439209,269.8893241656305,263.852436507117,264.47900390625,16622700
2020-10-19T04:00:00+00:00,264.0812258167801,267.0847373007935,258.4620591655533,259.9737548828125,13587000
2020-10-20T04:00:00+00:00,261.62471122153886,268.22849716781263,261.4457006070012,266.10015869140625,18763200
2020-10-21T04:00:00+00:00,278.0346559788101,281.5056040495565,274.8620589008535,277.2091979980469,28998600
2020-10-22T04:00:00+00:00,278.34296014298,280.9089000670004,273.53932708680924,276.6025085449219,16720000
2020-10-23T04:00:00+00:00,277.2788367321439,283.6837020968845,275.309659166989,283.2361755371094,17535200
2020-10-26T04:00:00+00:00,281.6150931299676,283.67380657060306,272.7636572717967,275.5980834960937,21322900
2020-10-27T04:00:00+00:00,277.23907152603005,282.9576990386886,274.80242679325124,281.7443542480469,16287200
2020-10-28T04:00:00+00:00,277.2689186889272,277.2689186889272,265.80182806144813,266.2095947265625,23121800
2020-10-29T04:00:00+00:00,275.0410831280381,282.05263531677633,272.2862076545182,279.2977294921875,32368100
2020-10-30T04:00:00+00:00,273.002276552765,275.19028508086484,257.68630790927165,261.6744079589844,47247800
2020-11-02T05:00:00+00:00,263.15630259796336,268.9942700041426,255.9359047042477,259.9339599609375,27165700
2020-11-03T05:00:00+00:00,261.7241699163496,268.5765614359262,259.45661109427283,263.8524780273437,17961900
2020-11-04T05:00:00+00:00,279.466817205041,287.3634976708775,277.0997980252116,285.81201171875,35364400
2020-11-05T05:00:00+00:00,290.3073736163951,295.7574854015776,287.3734871676503,293.0722045898437,23823600
2020-11-06T05:00:00+00:00,292.34620529596697,292.99265279115843,286.4883268809268,291.80914306640625,13891000
2020-11-09T05:00:00+00:00,288.288404580994,290.9836097632232,277.0102816042328,277.2489624023437,25117700
2020-11-10T05:00:00+00:00,271.60996132274886,272.5050448157979,262.5596052239804,270.943603515625,29067700
2020-11-11T05:00:00+00:00,271.977909859332,276.8810037913741,270.99332115298546,274.97149658203125,14957000
2020-11-12T05:00:00+00:00,275.66768041222565,278.2236656075154,272.93268459302755,273.5791320800781,12899500
2020-11-13T05:00:00+00:00,276.20472217242803,276.24451242515056,271.60993439275114,275.4389343261719,10391200
2020-11-16T05:00:00+00:00,273.5492874736931,277.885514658968,273.13159603241644,277.4379577636719,12970400
2020-11-17T05:00:00+00:00,276.16491230913863,276.16491230913863,271.79888085381214,273.4995422363281,15040300
2020-11-18T05:00:00+00:00,273.0221585853688,275.8765248441407,270.3567884315825,270.486083984375,12152900
2020-11-19T05:00:00+00:00,269.54126808370654,271.9779126998734,267.7212661603807,271.4508056640625,12963700
2020-11-20T05:00:00+00:00,271.07283507289065,271.51043673967723,267.94002841149216,268.2284545898437,18114700
2020-11-23T05:00:00+00:00,269.4119927415603,269.47166294328906,263.0866781986937,266.96539306640625,20990800
2020-11-24T05:00:00+00:00,267.0250902494714,276.30420211978674,266.40847786859007,275.4091186523437,16930400
2020-11-25T05:00:00+00:00,276.6224084405013,278.6512558028731,271.1623427080925,274.0863037109375,12467000
